channel,time,status,program,pitch,velo
1,230444,Note_off_c,0,76,0
1,230461,Note_on_c,0,79,40
1,230556,Note_off_c,0,79,0
1,230589,Note_on_c,0,100,89
1,230684,Note_off_c,0,100,0
1,230701,Note_on_c,0,103,40
1,230795,Note_off_c,0,103,0
1,230829,Note_on_c,0,107,88
1,230923,Note_off_c,0,107,0
1,230940,Note_on_c,0,72,40
1,231040,Note_off_c,0,72,0
1,231068,Note_on_c,0,75,117
1,231163,Note_off_c,0,75,0
1,231180,Note_on_c,0,79,40
1,231280,Note_off_c,0,79,0
1,231308,Note_on_c,0,72,90
1,231403,Note_off_c,0,72,0
1,231419,Note_on_c,0,51,40
1,231520,Note_off_c,0,51,0
1,231548,Note_on_c,0,55,116
1,231642,Note_off_c,0,55,0
1,231659,Note_on_c,0,58,40
1,231759,Note_off_c,0,58,0
1,231787,Note_on_c,0,62,118
1,231882,Note_off_c,0,62,0
1,231904,Note_on_c,0,48,40
1,231999,Note_off_c,0,48,0
1,232027,Note_on_c,0,58,102
1,232122,Note_off_c,0,58,0
1,232144,Note_on_c,0,62,40
1,232239,Note_off_c,0,62,0
1,232266,Note_on_c,0,65,100
1,232361,Note_off_c,0,65,0
1,232384,Note_on_c,0,69,40
1,232478,Note_off_c,0,69,0
1,232506,Note_on_c,0,72,94
1,232606,Note_off_c,0,72,0
1,232623,Note_on_c,0,76,40
1,232718,Note_off_c,0,76,0
1,232746,Note_on_c,0,55,99
1,232846,Note_off_c,0,55,0
1,232863,Note_on_c,0,75,40
1,232958,Note_off_c,0,75,0
1,232985,Note_on_c,0,79,106
1,233086,Note_off_c,0,79,0
1,233102,Note_on_c,0,82,40
1,233197,Note_off_c,0,82,0
1,233225,Note_on_c,0,86,112
1,233325,Note_off_c,0,86,0
1,233342,Note_on_c,0,72,40
1,233437,Note_off_c,0,72,0
1,233470,Note_on_c,0,51,118
1,233565,Note_off_c,0,51,0
1,233582,Note_on_c,0,55,40
1,233676,Note_off_c,0,55,0
1,233710,Note_on_c,0,48,114
1,233804,Note_off_c,0,48,0
1,233821,Note_on_c,0,51,40
1,233916,Note_off_c,0,51,0
1,233949,Note_on_c,0,55,89
1,234044,Note_off_c,0,55,0
1,234061,Note_on_c,0,58,40
1,234156,Note_off_c,0,58,0
1,234189,Note_on_c,0,62,85
1,234284,Note_off_c,0,62,0
1,234300,Note_on_c,0,55,40
1,234395,Note_off_c,0,55,0
1,234429,Note_on_c,0,58,86
1,234523,Note_off_c,0,58,0
1,234540,Note_on_c,0,62,40
1,234640,Note_off_c,0,62,0
1,234668,Note_on_c,0,82,96
1,234763,Note_off_c,0,82,0
1,234780,Note_on_c,0,86,40
1,234880,Note_off_c,0,86,0
1,234908,Note_on_c,0,89,96
1,235003,Note_off_c,0,89,0
1,235019,Note_on_c,0,93,40
1,235120,Note_off_c,0,93,0
1,235148,Note_on_c,0,72,83
1,235242,Note_off_c,0,72,0
1,235259,Note_on_c,0,51,40
1,235359,Note_off_c,0,51,0
1,235387,Note_on_c,0,55,97
1,235482,Note_off_c,0,55,0
1,235504,Note_on_c,0,58,40
1,235599,Note_off_c,0,58,0
1,235627,Note_on_c,0,62,100
1,235722,Note_off_c,0,62,0
1,235744,Note_on_c,0,65,40
1,235838,Note_off_c,0,65,0
1,235866,Note_on_c,0,69,116
1,235961,Note_off_c,0,69,0
1,235983,Note_on_c,0,72,40
1,236078,Note_off_c,0,72,0
1,236106,Note_on_c,0,83,81
1,236206,Note_off_c,0,83,0
1,236223,Note_on_c,0,86,40
1,236318,Note_off_c,0,86,0
1,236346,Note_on_c,0,90,94
1,236446,Note_off_c,0,90,0
1,236463,Note_on_c,0,55,40
1,236557,Note_off_c,0,55,0
1,236585,Note_on_c,0,58,104
1,236686,Note_off_c,0,58,0
1,236702,Note_on_c,0,79,40
1,236797,Note_off_c,0,79,0
1,236825,Note_on_c,0,72,94
1,236925,Note_off_c,0,72,0
1,236942,Note_on_c,0,75,40
1,237037,Note_off_c,0,75,0
1,237070,Note_on_c,0,79,86
1,237165,Note_off_c,0,79,0
1,237182,Note_on_c,0,82,40
1,237276,Note_off_c,0,82,0
1,237310,Note_on_c,0,86,106
1,237404,Note_off_c,0,86,0
1,237421,Note_on_c,0,72,40
1,237516,Note_off_c,0,72,0
1,237549,Note_on_c,0,51,91
1,237644,Note_off_c,0,51,0
1,237661,Note_on_c,0,55,40
1,237756,Note_off_c,0,55,0
1,237789,Note_on_c,0,58,90
1,237884,Note_off_c,0,58,0
1,237900,Note_on_c,0,62,40
1,237995,Note_off_c,0,62,0
1,238029,Note_on_c,0,65,115
1,238123,Note_off_c,0,65,0
1,238140,Note_on_c,0,76,40
1,238240,Note_off_c,0,76,0
1,238268,Note_on_c,0,55,99
1,238363,Note_off_c,0,55,0
1,238380,Note_on_c,0,58,40
1,238480,Note_off_c,0,58,0
1,238508,Note_on_c,0,62,88
1,238603,Note_off_c,0,62,0
1,238619,Note_on_c,0,65,40
1,238720,Note_off_c,0,65,0
1,238747,Note_on_c,0,69,85
1,238842,Note_off_c,0,69,0
1,238859,Note_on_c,0,55,40
1,238959,Note_off_c,0,55,0
1,238987,Note_on_c,0,75,96
1,239082,Note_off_c,0,75,0
1,239104,Note_on_c,0,79,40
1,239199,Note_off_c,0,79,0
1,239227,Note_on_c,0,72,87
1,239321,Note_off_c,0,72,0
1,239344,Note_on_c,0,51,40
1,239438,Note_off_c,0,51,0
1,239466,Note_on_c,0,55,108
1,239561,Note_off_c,0,55,0
1,239583,Note_on_c,0,58,40
1,239678,Note_off_c,0,58,0
1,239706,Note_on_c,0,62,117
1,239806,Note_off_c,0,62,0
1,239823,Note_on_c,0,48,40
1,239918,Note_off_c,0,48,0
1,239946,Note_on_c,0,58,101
1,240046,Note_off_c,0,58,0
1,240063,Note_on_c,0,62,40
1,240157,Note_off_c,0,62,0
1,240185,Note_on_c,0,65,87
1,240285,Note_off_c,0,65,0
1,240302,Note_on_c,0,69,40
1,240397,Note_off_c,0,69,0
1,240425,Note_on_c,0,72,103
1,240525,Note_off_c,0,72,0
1,240542,Note_on_c,0,76,40
1,240637,Note_off_c,0,76,0
1,240670,Note_on_c,0,55,94
1,240765,Note_off_c,0,55,0
1,240781,Note_on_c,0,75,40
1,240876,Note_off_c,0,75,0
1,240910,Note_on_c,0,79,86
1,241004,Note_off_c,0,79,0
1,241021,Note_on_c,0,82,40
1,241116,Note_off_c,0,82,0
1,241149,Note_on_c,0,86,97
1,241244,Note_off_c,0,86,0
1,241261,Note_on_c,0,89,40
1,241355,Note_off_c,0,89,0
1,241389,Note_on_c,0,69,104
1,241484,Note_off_c,0,69,0
1,241500,Note_on_c,0,72,40
1,241595,Note_off_c,0,72,0
1,241629,Note_on_c,0,76,92
1,241723,Note_off_c,0,76,0
1,241740,Note_on_c,0,79,40
1,241840,Note_off_c,0,79,0
1,241868,Note_on_c,0,83,104
1,241963,Note_off_c,0,83,0
1,241980,Note_on_c,0,48,40
1,242080,Note_off_c,0,48,0
1,242108,Note_on_c,0,51,80
1,242203,Note_off_c,0,51,0
1,242219,Note_on_c,0,62,40
1,242320,Note_off_c,0,62,0
1,242347,Note_on_c,0,55,109
1,242442,Note_off_c,0,55,0
1,242459,Note_on_c,0,58,40
1,242559,Note_off_c,0,58,0
1,242587,Note_on_c,0,62,108
1,242682,Note_off_c,0,62,0
1,242704,Note_on_c,0,65,40
1,242799,Note_off_c,0,65,0
1,242827,Note_on_c,0,86,97
1,242921,Note_off_c,0,86,0
1,242944,Note_on_c,0,72,40
1,243038,Note_off_c,0,72,0
1,243066,Note_on_c,0,75,89
1,243161,Note_off_c,0,75,0
1,243183,Note_on_c,0,79,40
1,243278,Note_off_c,0,79,0
1,243306,Note_on_c,0,82,104
1,243406,Note_off_c,0,82,0
1,243423,Note_on_c,0,86,40
1,243518,Note_off_c,0,86,0
1,243546,Note_on_c,0,89,99
1,243646,Note_off_c,0,89,0
1,243662,Note_on_c,0,69,40
1,243757,Note_off_c,0,69,0
1,243785,Note_on_c,0,48,103
1,243885,Note_off_c,0,48,0
1,243902,Note_on_c,0,51,40
1,243997,Note_off_c,0,51,0
1,244025,Note_on_c,0,62,89
1,244125,Note_off_c,0,62,0
1,244142,Note_on_c,0,65,40
1,244236,Note_off_c,0,65,0
1,244270,Note_on_c,0,69,113
1,244365,Note_off_c,0,69,0
1,244381,Note_on_c,0,55,40
1,244476,Note_off_c,0,55,0
1,244510,Note_on_c,0,58,110
1,244604,Note_off_c,0,58,0
1,244621,Note_on_c,0,79,40
1,244716,Note_off_c,0,79,0
1,244749,Note_on_c,0,72,115
1,244844,Note_off_c,0,72,0
1,244861,Note_on_c,0,75,40
1,244955,Note_off_c,0,75,0
1,244989,Note_on_c,0,79,85
1,245083,Note_off_c,0,79,0
1,245100,Note_on_c,0,82,40
1,245195,Note_off_c,0,82,0
1,245228,Note_on_c,0,86,81
1,245323,Note_off_c,0,86,0
1,245340,Note_on_c,0,72,40
1,245440,Note_off_c,0,72,0
1,245468,Note_on_c,0,51,110
1,245563,Note_off_c,0,51,0
1,245580,Note_on_c,0,55,40
1,245680,Note_off_c,0,55,0
1,245708,Note_on_c,0,58,105
1,245802,Note_off_c,0,58,0
1,245819,Note_on_c,0,62,40
1,245919,Note_off_c,0,62,0
1,245947,Note_on_c,0,65,89
1,246042,Note_off_c,0,65,0
1,246059,Note_on_c,0,76,40
1,246159,Note_off_c,0,76,0
1,246187,Note_on_c,0,55,116
1,246282,Note_off_c,0,55,0
1,246304,Note_on_c,0,58,40
1,246399,Note_off_c,0,58,0
1,246427,Note_on_c,0,62,82
1,246521,Note_off_c,0,62,0
1,246544,Note_on_c,0,65,40
1,246638,Note_off_c,0,65,0
1,246666,Note_on_c,0,69,96
1,246761,Note_off_c,0,69,0
1,246783,Note_on_c,0,72,40
1,246878,Note_off_c,0,72,0
1,246906,Note_on_c,0,93,105
1,247006,Note_off_c,0,93,0
1,247023,Note_on_c,0,96,40
1,247118,Note_off_c,0,96,0
1,247145,Note_on_c,0,100,119
1,247246,Note_off_c,0,100,0
1,247262,Note_on_c,0,103,40
1,247357,Note_off_c,0,103,0
1,247385,Note_on_c,0,107,118
1,247485,Note_off_c,0,107,0
1,247502,Note_on_c,0,48,40
1,247597,Note_off_c,0,48,0
1,247625,Note_on_c,0,51,113
1,247725,Note_off_c,0,51,0
1,247742,Note_on_c,0,55,40
1,247836,Note_off_c,0,55,0
1,247870,Note_on_c,0,48,103
1,247965,Note_off_c,0,48,0
1,247981,Note_on_c,0,51,40
1,248076,Note_off_c,0,51,0
1,248109,Note_on_c,0,55,92
1,248204,Note_off_c,0,55,0
1,248221,Note_on_c,0,58,40
1,248316,Note_off_c,0,58,0
1,248349,Note_on_c,0,69,80
1,248444,Note_off_c,0,69,0
1,248461,Note_on_c,0,55,40
1,248555,Note_off_c,0,55,0
1,248589,Note_on_c,0,58,81
1,248684,Note_off_c,0,58,0
1,248700,Note_on_c,0,79,40
1,248795,Note_off_c,0,79,0
1,248828,Note_on_c,0,82,117
1,248923,Note_off_c,0,82,0
1,248940,Note_on_c,0,86,40
1,249035,Note_off_c,0,86,0
1,249068,Note_on_c,0,89,92
1,249163,Note_off_c,0,89,0
1,249179,Note_on_c,0,93,40
1,249280,Note_off_c,0,93,0
1,249308,Note_on_c,0,48,106
1,249402,Note_off_c,0,48,0
1,249419,Note_on_c,0,51,40
1,249519,Note_off_c,0,51,0
1,249547,Note_on_c,0,55,117
1,249642,Note_off_c,0,55,0
1,249659,Note_on_c,0,58,40
1,249759,Note_off_c,0,58,0
1,249787,Note_on_c,0,62,81
1,249882,Note_off_c,0,62,0
1,249904,Note_on_c,0,48,40
1,249999,Note_off_c,0,48,0
1,250026,Note_on_c,0,51,94
1,250121,Note_off_c,0,51,0
1,250144,Note_on_c,0,62,40
1,250238,Note_off_c,0,62,0
1,250266,Note_on_c,0,55,95
1,250361,Note_off_c,0,55,0
1,250383,Note_on_c,0,58,40
1,250478,Note_off_c,0,58,0
1,250506,Note_on_c,0,62,91
1,250606,Note_off_c,0,62,0
1,250623,Note_on_c,0,65,40
1,250717,Note_off_c,0,65,0
1,250745,Note_on_c,0,86,119
1,250846,Note_off_c,0,86,0
1,250862,Note_on_c,0,72,40
1,250957,Note_off_c,0,72,0
1,250985,Note_on_c,0,75,115
1,251085,Note_off_c,0,75,0
1,251102,Note_on_c,0,79,40
1,251197,Note_off_c,0,79,0
1,251225,Note_on_c,0,82,115
1,251325,Note_off_c,0,82,0
1,251342,Note_on_c,0,86,40
1,251436,Note_off_c,0,86,0
1,251470,Note_on_c,0,89,88
1,251564,Note_off_c,0,89,0
1,251581,Note_on_c,0,69,40
1,251676,Note_off_c,0,69,0
1,251709,Note_on_c,0,48,108
1,251804,Note_off_c,0,48,0
1,251821,Note_on_c,0,51,40
1,251916,Note_off_c,0,51,0
1,251949,Note_on_c,0,55,105
1,252044,Note_off_c,0,55,0
1,252061,Note_on_c,0,58,40
1,252155,Note_off_c,0,58,0
1,252189,Note_on_c,0,69,83
1,252283,Note_off_c,0,69,0
1,252300,Note_on_c,0,72,40
1,252395,Note_off_c,0,72,0
1,252428,Note_on_c,0,76,114
1,252523,Note_off_c,0,76,0
1,252540,Note_on_c,0,79,40
1,252634,Note_off_c,0,79,0
1,252668,Note_on_c,0,83,106
1,252763,Note_off_c,0,83,0
1,252779,Note_on_c,0,86,40
1,252880,Note_off_c,0,86,0
1,252908,Note_on_c,0,90,114
1,253002,Note_off_c,0,90,0
1,253019,Note_on_c,0,72,40
1,253119,Note_off_c,0,72,0
1,253147,Note_on_c,0,75,99
1,253242,Note_off_c,0,75,0
1,253259,Note_on_c,0,79,40
1,253359,Note_off_c,0,79,0
1,253387,Note_on_c,0,48,116
1,253482,Note_off_c,0,48,0
1,253504,Note_on_c,0,51,40
1,253599,Note_off_c,0,51,0
1,253626,Note_on_c,0,55,111
1,253721,Note_off_c,0,55,0
1,253743,Note_on_c,0,58,40
1,253838,Note_off_c,0,58,0
1,253866,Note_on_c,0,62,101
1,253961,Note_off_c,0,62,0
1,253983,Note_on_c,0,55,40
1,254078,Note_off_c,0,55,0
1,254106,Note_on_c,0,58,93
1,254206,Note_off_c,0,58,0
1,254223,Note_on_c,0,62,40
1,254317,Note_off_c,0,62,0
1,254345,Note_on_c,0,65,96
1,254446,Note_off_c,0,65,0
1,254462,Note_on_c,0,69,40
1,254557,Note_off_c,0,69,0
1,254585,Note_on_c,0,72,101
1,254685,Note_off_c,0,72,0
1,254702,Note_on_c,0,76,40
1,254797,Note_off_c,0,76,0
1,254825,Note_on_c,0,72,91
1,254925,Note_off_c,0,72,0
1,254942,Note_on_c,0,75,40
1,255036,Note_off_c,0,75,0
1,255070,Note_on_c,0,79,90
1,255164,Note_off_c,0,79,0
1,255181,Note_on_c,0,82,40
1,255276,Note_off_c,0,82,0
1,255309,Note_on_c,0,86,85
1,255404,Note_off_c,0,86,0
1,255421,Note_on_c,0,48,40
1,255515,Note_off_c,0,48,0
1,255549,Note_on_c,0,51,104
1,255644,Note_off_c,0,51,0
1,255660,Note_on_c,0,55,40
1,255755,Note_off_c,0,55,0
1,255789,Note_on_c,0,48,90
1,255884,Note_off_c,0,48,0
1,255901,Note_on_c,0,51,40
1,255996,Note_off_c,0,51,0
1,256029,Note_on_c,0,55,86
1,256124,Note_off_c,0,55,0
1,256141,Note_on_c,0,58,40
1,256235,Note_off_c,0,58,0
1,256269,Note_on_c,0,69,101
1,256364,Note_off_c,0,69,0
1,256380,Note_on_c,0,55,40
1,256481,Note_off_c,0,55,0
1,256508,Note_on_c,0,58,103
1,256603,Note_off_c,0,58,0
1,256620,Note_on_c,0,62,40
1,256720,Note_off_c,0,62,0
1,256748,Note_on_c,0,65,112
1,256843,Note_off_c,0,65,0
1,256860,Note_on_c,0,86,40
1,256960,Note_off_c,0,86,0
1,256988,Note_on_c,0,89,99
1,257082,Note_off_c,0,89,0
1,257105,Note_on_c,0,93,40
1,257199,Note_off_c,0,93,0
1,257227,Note_on_c,0,72,104
1,257322,Note_off_c,0,72,0
1,257344,Note_on_c,0,75,40
1,257439,Note_off_c,0,75,0
1,257467,Note_on_c,0,79,86
1,257562,Note_off_c,0,79,0
1,257584,Note_on_c,0,82,40
1,257679,Note_off_c,0,82,0
1,257707,Note_on_c,0,62,114
1,257801,Note_off_c,0,62,0
1,257824,Note_on_c,0,65,40
1,257918,Note_off_c,0,65,0
1,257946,Note_on_c,0,69,116
1,258047,Note_off_c,0,69,0
1,258063,Note_on_c,0,79,40
1,258158,Note_off_c,0,79,0
1,258186,Note_on_c,0,83,85
1,258286,Note_off_c,0,83,0
1,258303,Note_on_c,0,86,40
1,258398,Note_off_c,0,86,0
1,258425,Note_on_c,0,90,109
1,258526,Note_off_c,0,90,0
1,258542,Note_on_c,0,55,40
1,258637,Note_off_c,0,55,0
1,258671,Note_on_c,0,75,111
1,258765,Note_off_c,0,75,0
1,258782,Note_on_c,0,79,40
1,258877,Note_off_c,0,79,0
1,258910,Note_on_c,0,72,94
1,259005,Note_off_c,0,72,0
1,259022,Note_on_c,0,75,40
1,259116,Note_off_c,0,75,0
1,259150,Note_on_c,0,79,98
1,259245,Note_off_c,0,79,0
1,259261,Note_on_c,0,82,40
1,259356,Note_off_c,0,82,0
1,259390,Note_on_c,0,86,97
1,259484,Note_off_c,0,86,0
1,259501,Note_on_c,0,48,40
1,259596,Note_off_c,0,48,0
1,259629,Note_on_c,0,51,98
1,259724,Note_off_c,0,51,0
1,259741,Note_on_c,0,55,40
1,259835,Note_off_c,0,55,0
1,259869,Note_on_c,0,58,92
1,259964,Note_off_c,0,58,0
1,259980,Note_on_c,0,62,40
1,260081,Note_off_c,0,62,0
1,260108,Note_on_c,0,72,83
1,260203,Note_off_c,0,72,0
1,260220,Note_on_c,0,76,40
1,260320,Note_off_c,0,76,0
1,260348,Note_on_c,0,55,92
1,260443,Note_off_c,0,55,0
1,260459,Note_on_c,0,58,40
1,260560,Note_off_c,0,58,0
1,260588,Note_on_c,0,62,112
1,260682,Note_off_c,0,62,0
1,260705,Note_on_c,0,65,40
1,260799,Note_off_c,0,65,0
1,260827,Note_on_c,0,69,80
1,260922,Note_off_c,0,69,0
1,260944,Note_on_c,0,72,40
1,261039,Note_off_c,0,72,0
1,261067,Note_on_c,0,75,83
1,261162,Note_off_c,0,75,0
1,261184,Note_on_c,0,79,40
1,261279,Note_off_c,0,79,0
1,261307,Note_on_c,0,72,94
1,261401,Note_off_c,0,72,0
1,261424,Note_on_c,0,75,40
1,261518,Note_off_c,0,75,0
1,261546,Note_on_c,0,55,93
1,261646,Note_off_c,0,55,0
1,261663,Note_on_c,0,58,40
1,261758,Note_off_c,0,58,0
1,261786,Note_on_c,0,62,100
1,261886,Note_off_c,0,62,0
1,261903,Note_on_c,0,48,40
1,261997,Note_off_c,0,48,0
1,262025,Note_on_c,0,51,115
1,262126,Note_off_c,0,51,0
1,262142,Note_on_c,0,55,40
1,262237,Note_off_c,0,55,0
1,262271,Note_on_c,0,58,105
1,262365,Note_off_c,0,58,0
1,262382,Note_on_c,0,69,40
1,262477,Note_off_c,0,69,0
1,262510,Note_on_c,0,72,110
1,262605,Note_off_c,0,72,0
1,262622,Note_on_c,0,76,40
1,262716,Note_off_c,0,76,0
1,262750,Note_on_c,0,72,80
1,262845,Note_off_c,0,72,0
1,262861,Note_on_c,0,75,40
1,262956,Note_off_c,0,75,0
1,262989,Note_on_c,0,79,89
1,263084,Note_off_c,0,79,0
1,263101,Note_on_c,0,82,40
1,263196,Note_off_c,0,82,0
1,263229,Note_on_c,0,86,80
1,263324,Note_off_c,0,86,0
1,263341,Note_on_c,0,65,40
1,263435,Note_off_c,0,65,0
1,263469,Note_on_c,0,69,87
1,263563,Note_off_c,0,69,0
1,263580,Note_on_c,0,72,40
1,263680,Note_off_c,0,72,0
1,263708,Note_on_c,0,76,111
1,263803,Note_off_c,0,76,0
1,263820,Note_on_c,0,79,40
1,263920,Note_off_c,0,79,0
1,263948,Note_on_c,0,83,103
1,264043,Note_off_c,0,83,0
1,264059,Note_on_c,0,48,40
1,264160,Note_off_c,0,48,0
1,264188,Note_on_c,0,58,119
1,264282,Note_off_c,0,58,0
1,264305,Note_on_c,0,62,40
1,264399,Note_off_c,0,62,0
1,264427,Note_on_c,0,55,90
1,264522,Note_off_c,0,55,0
1,264544,Note_on_c,0,58,40
1,264639,Note_off_c,0,58,0
1,264667,Note_on_c,0,62,88
1,264761,Note_off_c,0,62,0
1,264784,Note_on_c,0,82,40
1,264878,Note_off_c,0,82,0
1,264906,Note_on_c,0,86,86
1,265001,Note_off_c,0,86,0
1,265023,Note_on_c,0,72,40
1,265118,Note_off_c,0,72,0
1,265146,Note_on_c,0,75,85
1,265246,Note_off_c,0,75,0
1,265263,Note_on_c,0,79,40
1,265358,Note_off_c,0,79,0
1,265386,Note_on_c,0,82,85
1,265486,Note_off_c,0,82,0
1,265503,Note_on_c,0,86,40
1,265597,Note_off_c,0,86,0
1,265625,Note_on_c,0,65,92
1,265726,Note_off_c,0,65,0
1,265742,Note_on_c,0,69,40
1,265837,Note_off_c,0,69,0
1,265870,Note_on_c,0,48,114
1,265965,Note_off_c,0,48,0
1,265982,Note_on_c,0,51,40
1,266077,Note_off_c,0,51,0
1,266110,Note_on_c,0,55,116
1,266205,Note_off_c,0,55,0
1,266222,Note_on_c,0,65,40
1,266316,Note_off_c,0,65,0
1,266350,Note_on_c,0,69,107
1,266444,Note_off_c,0,69,0
1,266461,Note_on_c,0,55,40
1,266556,Note_off_c,0,55,0
1,266589,Note_on_c,0,58,93
1,266684,Note_off_c,0,58,0
1,266701,Note_on_c,0,62,40
1,266796,Note_off_c,0,62,0
1,266829,Note_on_c,0,55,93
1,266924,Note_off_c,0,55,0
1,266941,Note_on_c,0,58,40
1,267035,Note_off_c,0,58,0
1,267069,Note_on_c,0,79,85
1,267163,Note_off_c,0,79,0
1,267180,Note_on_c,0,82,40
1,267280,Note_off_c,0,82,0
1,267308,Note_on_c,0,86,106
1,267403,Note_off_c,0,86,0
1,267420,Note_on_c,0,48,40
1,267520,Note_off_c,0,48,0
1,267548,Note_on_c,0,51,97
1,267643,Note_off_c,0,51,0
1,267659,Note_on_c,0,55,40
1,267760,Note_off_c,0,55,0
1,267787,Note_on_c,0,58,97
1,267882,Note_off_c,0,58,0
1,267904,Note_on_c,0,62,40
1,267999,Note_off_c,0,62,0
1,268027,Note_on_c,0,72,98
1,268122,Note_off_c,0,72,0
1,268144,Note_on_c,0,76,40
1,268239,Note_off_c,0,76,0
1,268267,Note_on_c,0,55,97
1,268362,Note_off_c,0,55,0
1,268384,Note_on_c,0,58,40
1,268479,Note_off_c,0,58,0
1,268506,Note_on_c,0,62,101
1,268601,Note_off_c,0,62,0
1,268623,Note_on_c,0,65,40
1,268718,Note_off_c,0,65,0
1,268746,Note_on_c,0,69,112
1,268846,Note_off_c,0,69,0
1,268863,Note_on_c,0,89,40
1,268958,Note_off_c,0,89,0
1,268986,Note_on_c,0,93,111
1,269086,Note_off_c,0,93,0
1,269103,Note_on_c,0,96,40
1,269197,Note_off_c,0,96,0
1,269225,Note_on_c,0,100,81
1,269325,Note_off_c,0,100,0
1,269342,Note_on_c,0,103,40
1,269437,Note_off_c,0,103,0
1,269470,Note_on_c,0,83,108
1,269565,Note_off_c,0,83,0
1,269582,Note_on_c,0,48,40
1,269677,Note_off_c,0,48,0
1,269710,Note_on_c,0,51,97
1,269805,Note_off_c,0,51,0
1,269822,Note_on_c,0,55,40
1,269916,Note_off_c,0,55,0
1,269950,Note_on_c,0,48,112
1,270044,Note_off_c,0,48,0
1,270061,Note_on_c,0,51,40
1,270156,Note_off_c,0,51,0
1,270189,Note_on_c,0,55,109
1,270284,Note_off_c,0,55,0
1,270301,Note_on_c,0,65,40
1,270395,Note_off_c,0,65,0
1,270429,Note_on_c,0,69,106
1,270524,Note_off_c,0,69,0
1,270540,Note_on_c,0,55,40
1,270635,Note_off_c,0,55,0
1,270669,Note_on_c,0,58,113
1,270763,Note_off_c,0,58,0
1,270780,Note_on_c,0,62,40
1,270880,Note_off_c,0,62,0
1,270908,Note_on_c,0,82,116
1,271003,Note_off_c,0,82,0
1,271020,Note_on_c,0,86,40
1,271120,Note_off_c,0,86,0
1,271148,Note_on_c,0,89,98
1,271242,Note_off_c,0,89,0
1,271259,Note_on_c,0,93,40
1,271360,Note_off_c,0,93,0
1,271387,Note_on_c,0,72,97
1,271482,Note_off_c,0,72,0
1,271504,Note_on_c,0,75,40
1,271599,Note_off_c,0,75,0
1,271627,Note_on_c,0,79,116
1,271722,Note_off_c,0,79,0
1,271744,Note_on_c,0,58,40
1,271839,Note_off_c,0,58,0
1,271867,Note_on_c,0,62,108
1,271961,Note_off_c,0,62,0
1,271984,Note_on_c,0,48,40
1,272078,Note_off_c,0,48,0
1,272106,Note_on_c,0,58,106
1,272201,Note_off_c,0,58,0
1,272223,Note_on_c,0,62,40
1,272318,Note_off_c,0,62,0
1,272346,Note_on_c,0,55,83
1,272446,Note_off_c,0,55,0
1,272463,Note_on_c,0,58,40
1,272558,Note_off_c,0,58,0
1,272586,Note_on_c,0,62,113
1,272686,Note_off_c,0,62,0
1,272703,Note_on_c,0,82,40
1,272797,Note_off_c,0,82,0
1,272825,Note_on_c,0,86,111
1,272926,Note_off_c,0,86,0
1,272942,Note_on_c,0,72,40
1,273037,Note_off_c,0,72,0
1,273070,Note_on_c,0,75,95
1,273165,Note_off_c,0,75,0
1,273182,Note_on_c,0,79,40
1,273277,Note_off_c,0,79,0
1,273310,Note_on_c,0,82,108
1,273405,Note_off_c,0,82,0
1,273421,Note_on_c,0,86,40
1,273516,Note_off_c,0,86,0
1,273550,Note_on_c,0,65,107
1,273644,Note_off_c,0,65,0
1,273661,Note_on_c,0,69,40
1,273756,Note_off_c,0,69,0
1,273789,Note_on_c,0,48,83
1,273884,Note_off_c,0,48,0
1,273901,Note_on_c,0,51,40
1,273995,Note_off_c,0,51,0
1,274029,Note_on_c,0,55,82
1,274124,Note_off_c,0,55,0
1,274140,Note_on_c,0,65,40
1,274235,Note_off_c,0,65,0
1,274268,Note_on_c,0,69,81
1,274363,Note_off_c,0,69,0
1,274380,Note_on_c,0,72,40
1,274480,Note_off_c,0,72,0
1,274508,Note_on_c,0,76,88
1,274603,Note_off_c,0,76,0
1,274620,Note_on_c,0,79,40
1,274720,Note_off_c,0,79,0
1,274748,Note_on_c,0,83,108
1,274842,Note_off_c,0,83,0
1,274859,Note_on_c,0,86,40
1,274959,Note_off_c,0,86,0
1,274987,Note_on_c,0,107,98
1,275082,Note_off_c,0,107,0
1,275104,Note_on_c,0,72,40
1,275199,Note_off_c,0,72,0
1,275227,Note_on_c,0,75,106
1,275322,Note_off_c,0,75,0
1,275344,Note_on_c,0,79,40
1,275439,Note_off_c,0,79,0
1,275467,Note_on_c,0,72,87
1,275561,Note_off_c,0,72,0
1,275584,Note_on_c,0,51,40
1,275678,Note_off_c,0,51,0
1,275706,Note_on_c,0,55,116
1,275801,Note_off_c,0,55,0
1,275823,Note_on_c,0,58,40
1,275918,Note_off_c,0,58,0
1,275946,Note_on_c,0,62,87
1,276046,Note_off_c,0,62,0
1,276063,Note_on_c,0,48,40
1,276158,Note_off_c,0,48,0
1,276185,Note_on_c,0,51,80
1,276286,Note_off_c,0,51,0
1,276302,Note_on_c,0,55,40
1,276397,Note_off_c,0,55,0
1,276425,Note_on_c,0,65,108
1,276525,Note_off_c,0,65,0
1,276542,Note_on_c,0,69,40
1,276637,Note_off_c,0,69,0
1,276670,Note_on_c,0,72,89
1,276765,Note_off_c,0,72,0
1,276782,Note_on_c,0,93,40
1,276876,Note_off_c,0,93,0
1,276910,Note_on_c,0,72,108
